organism,populationSize,mutationProbability,crossoverProbability,kValue,runningDataset,fold,GMean,selectionRate,Best GMean AGMO
"Caenorhabditis elegans","150","0.6000000238418579","0.699999988079071","9","BPMFCC","3","0.760527689741738","0.9692307692307692","0.760527689741738"
"Saccharomyces cerevisiae","150","0.6000000238418579","0.699999988079071","9","CC","3","0.0","0.4468599033816425","0.0"
"Saccharomyces cerevisiae","150","0.6000000238418579","0.699999988079071","9","MF","3","0.4472135954999579","0.7560096153846154","0.4472135954999579"
"Saccharomyces cerevisiae","150","0.6000000238418579","0.699999988079071","9","MFCC","3","0.0","0.47030497592295345","0.0"
"Saccharomyces cerevisiae","150","0.6000000238418579","0.699999988079071","9","BP","3","0.0","0.7994269340974212","0.4325468462415931"
"Saccharomyces cerevisiae","150","0.6000000238418579","0.699999988079071","9","BPCC","3","0.0","0.47016574585635357","0.0"
"Saccharomyces cerevisiae","150","0.6000000238418579","0.699999988079071","9","BPMF","3","0.4472135954999579","0.7809694793536804","0.4472135954999579"
"Saccharomyces cerevisiae","150","0.6000000238418579","0.699999988079071","9","BPMFCC","3","0.0","0.47464042392127176","0.0"
"Drosophila melanogaster","200","0.6000000238418579","0.699999988079071","1","CC","3","0.8058229640253803","0.5132275132275133","0.8058229640253803"
"Drosophila melanogaster","200","0.6000000238418579","0.699999988079071","1","MF","3","0.8451542547285166","0.84251968503937","0.8451542547285166"
"Drosophila melanogaster","200","0.6000000238418579","0.699999988079071","1","MFCC","3","0.8827348295047495","0.8614035087719298","0.8827348295047495"
"Drosophila melanogaster","200","0.6000000238418579","0.699999988079071","1","BP","3","0.8827348295047495","0.46810506566604126","0.8827348295047495"
"Drosophila melanogaster","200","0.6000000238418579","0.699999988079071","1","BPCC","3","0.9534625892455924","0.7840637450199203","0.9534625892455924"
"Drosophila melanogaster","200","0.6000000238418579","0.699999988079071","1","BPMF","3","0.8827348295047495","0.778852798894264","0.8827348295047495"
"Drosophila melanogaster","200","0.6000000238418579","0.699999988079071","1","BPMFCC","3","0.9534625892455924","0.7897310513447433","0.9534625892455924"
"Mus musculus","200","0.6000000238418579","0.699999988079071","1","CC","3","1.0","0.5030674846625767","1.0"
"Mus musculus","200","0.6000000238418579","0.699999988079071","1","MF","3","0.8100925873009825","0.48794063079777367","0.8100925873009825"
"Mus musculus","200","0.6000000238418579","0.699999988079071","1","MFCC","3","1.0","0.7653179190751445","1.0"
"Mus musculus","200","0.6000000238418579","0.699999988079071","1","BP","3","0.8100925873009825","0.7873616236162362","0.8100925873009825"
"Mus musculus","200","0.6000000238418579","0.699999988079071","1","BPCC","3","0.8660254037844386","0.8039294306335204","0.8660254037844386"
"Mus musculus","200","0.6000000238418579","0.699999988079071","1","BPMF","3","0.75","0.4994458810491319","0.75"
"Mus musculus","200","0.6000000238418579","0.699999988079071","1","BPMFCC","3","0.8100925873009825","0.49357072205736896","0.8100925873009825"
"Caenorhabditis elegans","200","0.6000000238418579","0.699999988079071","1","CC","3","0.682624590357648","0.9130434782608695","0.7580924363241164"
"Caenorhabditis elegans","200","0.6000000238418579","0.699999988079071","1","MF","3","0.7297563831157798","0.92","0.7297563831157798"
"Caenorhabditis elegans","200","0.6000000238418579","0.699999988079071","1","MFCC","3","0.7353097805501985","0.8414298808432631","0.7353097805501985"
"Caenorhabditis elegans","200","0.6000000238418579","0.699999988079071","1","BP","3","0.817251129264453","0.8578680203045685","0.817251129264453"
"Caenorhabditis elegans","200","0.6000000238418579","0.699999988079071","1","BPCC","3","0.7773608819772205","0.7909604519774012","0.7773608819772205"
"Caenorhabditis elegans","200","0.6000000238418579","0.699999988079071","1","BPMF","3","0.7773608819772205","0.8008658008658008","0.7773608819772205"
"Caenorhabditis elegans","200","0.6000000238418579","0.699999988079071","1","BPMFCC","3","0.7477777728932147","0.5032388663967612","0.7477777728932147"
"Saccharomyces cerevisiae","200","0.6000000238418579","0.699999988079071","1","CC","3","0.0","0.7946859903381642","0.5792096951603469"
"Saccharomyces cerevisiae","200","0.6000000238418579","0.699999988079071","1","MF","3","0.762000762001143","0.7932692307692307","0.762000762001143"
"Saccharomyces cerevisiae","200","0.6000000238418579","0.699999988079071","1","MFCC","3","0.6221710168382552","0.47191011235955055","0.6221710168382552"
"Saccharomyces cerevisiae","200","0.6000000238418579","0.699999988079071","1","BP","3","0.762000762001143","0.7822349570200573","0.762000762001143"
"Saccharomyces cerevisiae","200","0.6000000238418579","0.699999988079071","1","BPCC","3","0.6221710168382552","0.9209944751381215","0.6221710168382552"
"Saccharomyces cerevisiae","200","0.6000000238418579","0.699999988079071","1","BPMF","3","0.762000762001143","0.7939856373429084","0.762000762001143"
"Saccharomyces cerevisiae","200","0.6000000238418579","0.699999988079071","1","BPMFCC","3","0.6221710168382552","0.7978803936411809","0.6221710168382552"
"Drosophila melanogaster","200","0.6000000238418579","0.699999988079071","5","CC","3","0.6241877839323592","0.783068783068783","0.6837634587578277"
"Drosophila melanogaster","200","0.6000000238418579","0.699999988079071","5","MF","3","0.6546536707079771","0.4776902887139108","0.6546536707079771"
"Drosophila melanogaster","200","0.6000000238418579","0.699999988079071","5","MFCC","3","0.7207499701564472","0.7807017543859649","0.7207499701564472"
"Drosophila melanogaster","200","0.6000000238418579","0.699999988079071","5","BP","3","0.8451542547285166","0.7814258911819888","0.8451542547285166"
"Drosophila melanogaster","200","0.6000000238418579","0.699999988079071","5","BPCC","3","0.8451542547285166","0.7848605577689243","0.8451542547285166"
"Drosophila melanogaster","200","0.6000000238418579","0.699999988079071","5","BPMF","3","0.9258200997725514","0.7933655839668279","0.9258200997725514"
"Drosophila melanogaster","200","0.6000000238418579","0.699999988079071","5","BPMFCC","3","0.9045340337332909","0.5067237163814181","0.9045340337332909"
"Mus musculus","200","0.6000000238418579","0.699999988079071","5","CC","3","0.8660254037844386","0.7638036809815951","0.8660254037844386"
"Mus musculus","200","0.6000000238418579","0.699999988079071","5","MF","3","0.7905694150420949","0.5027829313543599","0.7905694150420949"
"Mus musculus","200","0.6000000238418579","0.699999988079071","5","MFCC","3","1.0","0.5260115606936416","1.0"
"Mus musculus","200","0.6000000238418579","0.699999988079071","5","BP","3","0.8100925873009825","0.49953874538745385","0.8100925873009825"
"Mus musculus","200","0.6000000238418579","0.699999988079071","5","BPCC","3","0.7071067811865476","0.49278267842822776","0.7071067811865476"
"Mus musculus","200","0.6000000238418579","0.699999988079071","5","BPMF","3","0.75","0.4920576283708903","0.75"
"Mus musculus","200","0.6000000238418579","0.699999988079071","5","BPMFCC","3","0.75","0.5028025057698648","0.75"
"Caenorhabditis elegans","200","0.6000000238418579","0.699999988079071","5","CC","3","0.7438107540697584","0.928388746803069","0.7882269819968922"
"Caenorhabditis elegans","200","0.6000000238418579","0.699999988079071","5","MF","3","0.5845647751373333","0.8142857142857143","0.5845647751373333"
"Caenorhabditis elegans","200","0.6000000238418579","0.699999988079071","5","MFCC","3","0.7388220273960979","0.9505041246562786","0.7388220273960979"
"Caenorhabditis elegans","200","0.6000000238418579","0.699999988079071","5","BP","3","0.7091957274840682","0.90572878897752","0.7221147444430225"
"Caenorhabditis elegans","200","0.6000000238418579","0.699999988079071","5","BPCC","3","0.795233581851359","0.8649717514124293","0.795233581851359"
"Caenorhabditis elegans","200","0.6000000238418579","0.699999988079071","5","BPMF","3","0.7050116453778216","0.7922077922077922","0.7050116453778216"
"Caenorhabditis elegans","200","0.6000000238418579","0.699999988079071","5","BPMFCC","3","0.7477777728932147","0.8040485829959514","0.7477777728932147"
"Saccharomyces cerevisiae","200","0.6000000238418579","0.699999988079071","5","CC","3","0.0","0.7753623188405797","0.4325468462415931"
"Saccharomyces cerevisiae","200","0.6000000238418579","0.699999988079071","5","MF","3","0.4472135954999579","0.9074519230769231","0.6117136163165708"
"Saccharomyces cerevisiae","200","0.6000000238418579","0.699999988079071","5","MFCC","3","0.0","0.7961476725521669","0.4472135954999579"
"Saccharomyces cerevisiae","200","0.6000000238418579","0.699999988079071","5","BP","3","0.0","0.7944126074498568","0.6117136163165708"
"Saccharomyces cerevisiae","200","0.6000000238418579","0.699999988079071","5","BPCC","3","0.0","0.4740331491712707","0.0"
"Saccharomyces cerevisiae","200","0.6000000238418579","0.699999988079071","5","BPMF","3","0.4472135954999579","0.4919210053859964","0.4472135954999579"
"Saccharomyces cerevisiae","200","0.6000000238418579","0.699999988079071","5","BPMFCC","3","0.4472135954999579","0.7899318697956094","0.4472135954999579"
"Drosophila melanogaster","200","0.6000000238418579","0.699999988079071","9","CC","3","0.5096471914376255","0.5291005291005291","0.6837634587578277"
"Drosophila melanogaster","200","0.6000000238418579","0.699999988079071","9","MF","3","0.0","0.48031496062992124","0.592156525463792"
"Drosophila melanogaster","200","0.6000000238418579","0.699999988079071","9","MFCC","3","0.592156525463792","0.7912280701754386","0.592156525463792"
"Drosophila melanogaster","200","0.6000000238418579","0.699999988079071","9","BP","3","0.7559289460184544","0.7833020637898687","0.7559289460184544"
"Drosophila melanogaster","200","0.6000000238418579","0.699999988079071","9","BPCC","3","0.7559289460184544","0.7864541832669323","0.7559289460184544"
"Drosophila melanogaster","200","0.6000000238418579","0.699999988079071","9","BPMF","3","0.9258200997725514","0.8106427090532136","0.9258200997725514"
"Drosophila melanogaster","200","0.6000000238418579","0.699999988079071","9","BPMFCC","3","0.8827348295047495","0.7897310513447433","0.8827348295047495"
"Mus musculus","200","0.6000000238418579","0.699999988079071","9","CC","3","0.8660254037844386","0.450920245398773","0.8660254037844386"
"Mus musculus","200","0.6000000238418579","0.699999988079071","9","MF","3","0.75","0.7588126159554731","0.75"
"Mus musculus","200","0.6000000238418579","0.699999988079071","9","MFCC","3","0.8660254037844386","0.48554913294797686","0.8660254037844386"
"Mus musculus","200","0.6000000238418579","0.699999988079071","9","BP","3","0.8660254037844386","0.7818265682656826","0.8660254037844386"
"Mus musculus","200","0.6000000238418579","0.699999988079071","9","BPCC","3","0.7071067811865476","0.47995188452285487","0.7071067811865476"
"Mus musculus","200","0.6000000238418579","0.699999988079071","9","BPMF","3","0.8100925873009825","0.782415958625785","0.8100925873009825"
"Mus musculus","200","0.6000000238418579","0.699999988079071","9","BPMFCC","3","0.7071067811865476","0.4879657105176393","0.7071067811865476"
"Caenorhabditis elegans","200","0.6000000238418579","0.699999988079071","9","CC","3","0.7267093702958147","0.9335038363171355","0.7825765365144539"
"Caenorhabditis elegans","200","0.6000000238418579","0.699999988079071","9","MF","3","0.5704768066996664","0.7942857142857143","0.5704768066996664"
"Caenorhabditis elegans","200","0.6000000238418579","0.699999988079071","9","MFCC","3","0.7297563831157798","0.8130155820348305","0.7297563831157798"
"Caenorhabditis elegans","200","0.6000000238418579","0.699999988079071","9","BP","3","0.7221147444430225","0.851341551849166","0.7221147444430225"
"Caenorhabditis elegans","200","0.6000000238418579","0.699999988079071","9","BPCC","3","0.7825765365144539","0.9090395480225989","0.7825765365144539"
"Caenorhabditis elegans","200","0.6000000238418579","0.699999988079071","9","BPMF","3","0.6749972605686247","0.7926887926887927","0.6749972605686247"
"Caenorhabditis elegans","200","0.6000000238418579","0.699999988079071","9","BPMFCC","3","0.760527689741738","0.8923076923076924","0.760527689741738"
"Saccharomyces cerevisiae","200","0.6000000238418579","0.699999988079071","9","CC","3","0.0","0.7946859903381642","0.4016096644512494"
"Saccharomyces cerevisiae","200","0.6000000238418579","0.699999988079071","9","MF","3","0.4472135954999579","0.4963942307692308","0.4472135954999579"
"Saccharomyces cerevisiae","200","0.6000000238418579","0.699999988079071","9","MFCC","3","0.0","0.47191011235955055","0.0"
"Saccharomyces cerevisiae","200","0.6000000238418579","0.699999988079071","9","BP","3","0.0","0.7893982808022922","0.4472135954999579"
"Saccharomyces cerevisiae","200","0.6000000238418579","0.699999988079071","9","BPCC","3","0.0","0.47624309392265196","0.0"
"Saccharomyces cerevisiae","200","0.6000000238418579","0.699999988079071","9","BPMF","3","0.4472135954999579","0.4995511669658887","0.4472135954999579"
"Saccharomyces cerevisiae","200","0.6000000238418579","0.699999988079071","9","BPMFCC","3","0.0","0.4765329295987888","0.0"
"Drosophila melanogaster","100","0.6000000238418579","0.8999999761581421","1","CC","3","0.8058229640253803","0.8095238095238095","0.8058229640253803"
"Drosophila melanogaster","100","0.6000000238418579","0.8999999761581421","1","MF","3","0.8451542547285166","0.7480314960629921","0.8451542547285166"
"Drosophila melanogaster","100","0.6000000238418579","0.8999999761581421","1","MFCC","3","0.8058229640253803","0.8035087719298246","0.8058229640253803"
"Drosophila melanogaster","100","0.6000000238418579","0.8999999761581421","1","BP","3","0.8827348295047495","0.774859287054409","0.8827348295047495"
"Drosophila melanogaster","100","0.6000000238418579","0.8999999761581421","1","BPCC","3","0.9534625892455924","0.7760956175298804","0.9534625892455924"
"Drosophila melanogaster","100","0.6000000238418579","0.8999999761581421","1","BPMF","3","0.8374357893586238","0.7906012439530062","0.8374357893586238"
"Drosophila melanogaster","100","0.6000000238418579","0.8999999761581421","1","BPMFCC","3","0.9534625892455924","0.7897310513447433","0.9534625892455924"
"Mus musculus","100","0.6000000238418579","0.8999999761581421","1","CC","3","1.0","0.7607361963190185","1.0"
"Mus musculus","100","0.6000000238418579","0.8999999761581421","1","MF","3","0.8100925873009825","0.4842300556586271","0.8100925873009825"
"Mus musculus","100","0.6000000238418579","0.8999999761581421","1","MFCC","3","1.0","0.7572254335260116","1.0"
"Mus musculus","100","0.6000000238418579","0.8999999761581421","1","BP","3","0.8100925873009825","0.7896678966789668","0.8100925873009825"
"Mus musculus","100","0.6000000238418579","0.8999999761581421","1","BPCC","3","0.8100925873009825","0.48997594226142743","0.8100925873009825"
"Mus musculus","100","0.6000000238418579","0.8999999761581421","1","BPMF","3","0.6614378277661477","0.48762467676394533","0.6614378277661477"
"Mus musculus","100","0.6000000238418579","0.8999999761581421","1","BPMFCC","3","0.8100925873009825","0.783712495878668","0.8100925873009825"
"Caenorhabditis elegans","100","0.6000000238418579","0.8999999761581421","1","CC","3","0.6880209161537815","0.8363171355498721","0.7546698796287917"
"Caenorhabditis elegans","100","0.6000000238418579","0.8999999761581421","1","MF","3","0.7267093702958147","0.9428571428571428","0.7267093702958147"
"Caenorhabditis elegans","100","0.6000000238418579","0.8999999761581421","1","MFCC","3","0.7133552688842849","0.8570119156736938","0.7133552688842849"
"Caenorhabditis elegans","100","0.6000000238418579","0.8999999761581421","1","BP","3","0.795233581851359","0.864394488759971","0.795233581851359"
"Caenorhabditis elegans","100","0.6000000238418579","0.8999999761581421","1","BPCC","3","0.7740235306730041","0.8480225988700565","0.7740235306730041"
"Caenorhabditis elegans","100","0.6000000238418579","0.8999999761581421","1","BPMF","3","0.7687498496656417","0.8585858585858586","0.7687498496656417"
"Caenorhabditis elegans","100","0.6000000238418579","0.8999999761581421","1","BPMFCC","3","0.7566275220348462","0.7967611336032389","0.7566275220348462"
"Saccharomyces cerevisiae","100","0.6000000238418579","0.8999999761581421","1","CC","3","0.0","0.8285024154589372","0.4325468462415931"
"Saccharomyces cerevisiae","100","0.6000000238418579","0.8999999761581421","1","MF","3","0.762000762001143","0.8677884615384616","0.762000762001143"
"Saccharomyces cerevisiae","100","0.6000000238418579","0.8999999761581421","1","MFCC","3","0.4472135954999579","0.4839486356340289","0.4472135954999579"
"Saccharomyces cerevisiae","100","0.6000000238418579","0.8999999761581421","1","BP","3","0.762000762001143","0.7879656160458453","0.762000762001143"
"Saccharomyces cerevisiae","100","0.6000000238418579","0.8999999761581421","1","BPCC","3","0.6221710168382552","0.7955801104972375","0.6221710168382552"
"Saccharomyces cerevisiae","100","0.6000000238418579","0.8999999761581421","1","BPMF","3","0.7491931143441223","0.7989228007181328","0.7491931143441223"
"Saccharomyces cerevisiae","100","0.6000000238418579","0.8999999761581421","1","BPMFCC","3","0.4399413450640599","0.4939439818319455","0.4399413450640599"
"Drosophila melanogaster","100","0.6000000238418579","0.8999999761581421","5","CC","3","0.6837634587578277","0.4656084656084656","0.6837634587578277"
"Drosophila melanogaster","100","0.6000000238418579","0.8999999761581421","5","MF","3","0.5345224838248488","0.7664041994750657","0.5345224838248488"
"Drosophila melanogaster","100","0.6000000238418579","0.8999999761581421","5","MFCC","3","0.7207499701564472","0.8929824561403509","0.7207499701564472"
"Drosophila melanogaster","100","0.6000000238418579","0.8999999761581421","5","BP","3","0.8451542547285166","0.8536585365853658","0.8451542547285166"
"Drosophila melanogaster","100","0.6000000238418579","0.8999999761581421","5","BPCC","3","0.8451542547285166","0.7840637450199203","0.8451542547285166"
"Drosophila melanogaster","100","0.6000000238418579","0.8999999761581421","5","BPMF","3","0.9258200997725514","0.7912923289564616","0.9258200997725514"
"Drosophila melanogaster","100","0.6000000238418579","0.8999999761581421","5","BPMFCC","3","0.8451542547285166","0.7860635696821516","0.8451542547285166"
"Mus musculus","100","0.6000000238418579","0.8999999761581421","5","CC","3","0.8660254037844386","0.7883435582822086","0.8660254037844386"
"Mus musculus","100","0.6000000238418579","0.8999999761581421","5","MF","3","0.7071067811865476","0.8552875695732839","0.7071067811865476"
"Mus musculus","100","0.6000000238418579","0.8999999761581421","5","MFCC","3","0.8100925873009825","0.4751445086705202","0.8100925873009825"
"Mus musculus","100","0.6000000238418579","0.8999999761581421","5","BP","3","0.8100925873009825","0.7887453874538746","0.8100925873009825"
"Mus musculus","100","0.6000000238418579","0.8999999761581421","5","BPCC","3","0.8100925873009825","0.4859663191659984","0.8100925873009825"
"Mus musculus","100","0.6000000238418579","0.8999999761581421","5","BPMF","3","0.75","0.7946065755448837","0.75"
"Mus musculus","100","0.6000000238418579","0.8999999761581421","5","BPMFCC","3","0.8100925873009825","0.8005275304978569","0.8100925873009825"
"Caenorhabditis elegans","100","0.6000000238418579","0.8999999761581421","5","CC","3","0.7353097805501985","0.9258312020460358","0.7783117824941563"
"Caenorhabditis elegans","100","0.6000000238418579","0.8999999761581421","5","MF","3","0.5704768066996664","0.8271428571428572","0.5704768066996664"
"Caenorhabditis elegans","100","0.6000000238418579","0.8999999761581421","5","MFCC","3","0.7388220273960979","0.9413382218148487","0.7388220273960979"
"Caenorhabditis elegans","100","0.6000000238418579","0.8999999761581421","5","BP","3","0.7373188274108006","0.864394488759971","0.7373188274108006"
"Caenorhabditis elegans","100","0.6000000238418579","0.8999999761581421","5","BPCC","3","0.7682686290553146","0.8096045197740113","0.7682686290553146"
"Caenorhabditis elegans","100","0.6000000238418579","0.8999999761581421","5","BPMF","3","0.6907032690795373","0.8431938431938432","0.6907032690795373"
"Caenorhabditis elegans","100","0.6000000238418579","0.8999999761581421","5","BPMFCC","3","0.7477777728932147","0.934412955465587","0.7477777728932147"
"Saccharomyces cerevisiae","100","0.6000000238418579","0.8999999761581421","5","CC","3","0.0","0.8067632850241546","0.4325468462415931"
"Saccharomyces cerevisiae","100","0.6000000238418579","0.8999999761581421","5","MF","3","0.0","0.7836538461538461","0.6010743070375286"
"Saccharomyces cerevisiae","100","0.6000000238418579","0.8999999761581421","5","MFCC","3","0.0","0.4654895666131621","0.0"
"Saccharomyces cerevisiae","100","0.6000000238418579","0.8999999761581421","5","BP","3","0.0","0.7714899713467048","0.6117136163165708"
"Saccharomyces cerevisiae","100","0.6000000238418579","0.8999999761581421","5","BPCC","3","0.4399413450640599","0.49171270718232046","0.4399413450640599"
"Saccharomyces cerevisiae","100","0.6000000238418579","0.8999999761581421","5","BPMF","3","0.4472135954999579","0.486983842010772","0.4472135954999579"
"Saccharomyces cerevisiae","100","0.6000000238418579","0.8999999761581421","5","BPMFCC","3","0.4472135954999579","0.7944738834216503","0.4472135954999579"
"Drosophila melanogaster","100","0.6000000238418579","0.8999999761581421","9","CC","3","0.5096471914376255","0.7354497354497355","0.6446583712203042"
"Drosophila melanogaster","100","0.6000000238418579","0.8999999761581421","9","MF","3","0.5345224838248488","0.7506561679790026","0.5345224838248488"
"Drosophila melanogaster","100","0.6000000238418579","0.8999999761581421","9","MFCC","3","0.5096471914376255","0.4543859649122807","0.5096471914376255"
"Drosophila melanogaster","100","0.6000000238418579","0.8999999761581421","9","BP","3","0.8058229640253803","0.7954971857410882","0.8058229640253803"
"Drosophila melanogaster","100","0.6000000238418579","0.8999999761581421","9","BPCC","3","0.7559289460184544","0.846215139442231","0.7559289460184544"
"Drosophila melanogaster","100","0.6000000238418579","0.8999999761581421","9","BPMF","3","0.8827348295047495","0.7809260539046303","0.8827348295047495"
"Drosophila melanogaster","100","0.6000000238418579","0.8999999761581421","9","BPMFCC","3","0.8451542547285166","0.7830073349633252","0.8451542547285166"
"Mus musculus","100","0.6000000238418579","0.8999999761581421","9","CC","3","0.8660254037844386","0.7576687116564417","0.8660254037844386"
"Mus musculus","100","0.6000000238418579","0.8999999761581421","9","MF","3","0.75","0.8311688311688312","0.75"
"Mus musculus","100","0.6000000238418579","0.8999999761581421","9","MFCC","3","0.8660254037844386","0.5167630057803468","0.8660254037844386"
"Mus musculus","100","0.6000000238418579","0.8999999761581421","9","BP","3","0.8660254037844386","0.7836715867158671","0.8660254037844386"
"Mus musculus","100","0.6000000238418579","0.8999999761581421","9","BPCC","3","0.7071067811865476","0.4871692060946271","0.7071067811865476"
"Mus musculus","100","0.6000000238418579","0.8999999761581421","9","BPMF","3","0.8100925873009825","0.4865164388622091","0.8100925873009825"
"Mus musculus","100","0.6000000238418579","0.8999999761581421","9","BPMFCC","3","0.7071067811865476","0.49752720079129575","0.7071067811865476"
"Caenorhabditis elegans","100","0.6000000238418579","0.8999999761581421","9","CC","3","0.7267093702958147","0.9181585677749361","0.77163087106688"
"Caenorhabditis elegans","100","0.6000000238418579","0.8999999761581421","9","MF","3","0.5704768066996664","0.8557142857142858","0.5704768066996664"
"Caenorhabditis elegans","100","0.6000000238418579","0.8999999761581421","9","MFCC","3","0.7091957274840682","0.8643446379468378","0.7091957274840682"
"Caenorhabditis elegans","100","0.6000000238418579","0.8999999761581421","9","BP","3","0.6901676324971677","0.794778825235678","0.6901676324971677"
"Caenorhabditis elegans","100","0.6000000238418579","0.8999999761581421","9","BPCC","3","0.7882269819968922","0.8045197740112995","0.7882269819968922"
"Caenorhabditis elegans","100","0.6000000238418579","0.8999999761581421","9","BPMF","3","0.682624590357648","0.8802308802308803","0.682624590357648"
"Caenorhabditis elegans","100","0.6000000238418579","0.8999999761581421","9","BPMFCC","3","0.760527689741738","0.9234817813765183","0.760527689741738"
"Saccharomyces cerevisiae","100","0.6000000238418579","0.8999999761581421","9","CC","3","0.0","0.751207729468599","0.4399413450640599"
"Saccharomyces cerevisiae","100","0.6000000238418579","0.8999999761581421","9","MF","3","0.4472135954999579","0.7632211538461539","0.4472135954999579"
"Saccharomyces cerevisiae","100","0.6000000238418579","0.8999999761581421","9","MFCC","3","0.0","0.46147672552166935","0.0"
"Saccharomyces cerevisiae","100","0.6000000238418579","0.8999999761581421","9","BP","3","0.0","0.47492836676217765","0.0"
"Saccharomyces cerevisiae","100","0.6000000238418579","0.8999999761581421","9","BPCC","3","0.0","0.4734806629834254","0.0"
"Saccharomyces cerevisiae","100","0.6000000238418579","0.8999999761581421","9","BPMF","3","0.4472135954999579","0.7890484739676841","0.4472135954999579"
"Saccharomyces cerevisiae","100","0.6000000238418579","0.8999999761581421","9","BPMFCC","3","0.0","0.4772899318697956","0.0"
"Drosophila melanogaster","150","0.6000000238418579","0.8999999761581421","1","CC","3","0.8058229640253803","0.7619047619047619","0.8058229640253803"
"Drosophila melanogaster","150","0.6000000238418579","0.8999999761581421","1","MF","3","0.8451542547285166","0.8530183727034121","0.8451542547285166"
"Drosophila melanogaster","150","0.6000000238418579","0.8999999761581421","1","MFCC","3","0.8827348295047495","0.5350877192982456","0.8827348295047495"
"Drosophila melanogaster","150","0.6000000238418579","0.8999999761581421","1","BP","3","0.8827348295047495","0.773921200750469","0.8827348295047495"
"Drosophila melanogaster","150","0.6000000238418579","0.8999999761581421","1","BPCC","3","0.9534625892455924","0.5075697211155379","0.9534625892455924"
"Drosophila melanogaster","150","0.6000000238418579","0.8999999761581421","1","BPMF","3","0.8827348295047495","0.8071872840359364","0.8827348295047495"
"Drosophila melanogaster","150","0.6000000238418579","0.8999999761581421","1","BPMFCC","3","0.9534625892455924","0.8312958435207825","0.9534625892455924"
"Mus musculus","150","0.6000000238418579","0.8999999761581421","1","CC","3","1.0","0.7177914110429447","1.0"
"Mus musculus","150","0.6000000238418579","0.8999999761581421","1","MF","3","0.8660254037844386","0.7717996289424861","0.8660254037844386"
"Mus musculus","150","0.6000000238418579","0.8999999761581421","1","MFCC","3","1.0","0.7676300578034682","1.0"
"Mus musculus","150","0.6000000238418579","0.8999999761581421","1","BP","3","0.8100925873009825","0.48477859778597787","0.8100925873009825"
"Mus musculus","150","0.6000000238418579","0.8999999761581421","1","BPCC","3","0.8100925873009825","0.483560545308741","0.8100925873009825"
"Mus musculus","150","0.6000000238418579","0.8999999761581421","1","BPMF","3","0.8100925873009825","0.5072035463612855","0.8100925873009825"
"Mus musculus","150","0.6000000238418579","0.8999999761581421","1","BPMFCC","3","0.8660254037844386","0.7922848664688428","0.8660254037844386"
"Caenorhabditis elegans","150","0.6000000238418579","0.8999999761581421","1","CC","3","0.6880209161537815","0.9028132992327366","0.7438107540697584"
"Caenorhabditis elegans","150","0.6000000238418579","0.8999999761581421","1","MF","3","0.7267093702958147","0.8414285714285714","0.7267093702958147"
"Caenorhabditis elegans","150","0.6000000238418579","0.8999999761581421","1","MFCC","3","0.7653749516204769","0.7781851512373968","0.7653749516204769"
"Caenorhabditis elegans","150","0.6000000238418579","0.8999999761581421","1","BP","3","0.8266994330847953","0.8767222625090645","0.8266994330847953"
"Caenorhabditis elegans","150","0.6000000238418579","0.8999999761581421","1","BPCC","3","0.7882269819968922","0.7971751412429379","0.7882269819968922"
"Caenorhabditis elegans","150","0.6000000238418579","0.8999999761581421","1","BPMF","3","0.7740235306730041","0.8003848003848004","0.7740235306730041"
"Caenorhabditis elegans","150","0.6000000238418579","0.8999999761581421","1","BPMFCC","3","0.7002746713858894","0.8044534412955465","0.7353097805501985"
"Saccharomyces cerevisiae","150","0.6000000238418579","0.8999999761581421","1","CC","3","0.0","0.7898550724637681","0.5792096951603469"
"Saccharomyces cerevisiae","150","0.6000000238418579","0.8999999761581421","1","MF","3","0.7491931143441223","0.921875","0.7491931143441223"
"Saccharomyces cerevisiae","150","0.6000000238418579","0.8999999761581421","1","MFCC","3","0.4472135954999579","0.48635634028892455","0.4472135954999579"
"Saccharomyces cerevisiae","150","0.6000000238418579","0.8999999761581421","1","BP","3","0.762000762001143","0.8810888252148997","0.762000762001143"
"Saccharomyces cerevisiae","150","0.6000000238418579","0.8999999761581421","1","BPCC","3","0.7361626748694664","0.8734806629834254","0.7361626748694664"
"Saccharomyces cerevisiae","150","0.6000000238418579","0.8999999761581421","1","BPMF","3","0.7491931143441223","0.8509874326750448","0.7491931143441223"
"Saccharomyces cerevisiae","150","0.6000000238418579","0.8999999761581421","1","BPMFCC","3","0.6010743070375286","0.7816048448145344","0.6010743070375286"
"Drosophila melanogaster","150","0.6000000238418579","0.8999999761581421","5","CC","3","0.6241877839323592","0.8412698412698413","0.6837634587578277"
"Drosophila melanogaster","150","0.6000000238418579","0.8999999761581421","5","MF","3","0.5345224838248488","0.7821522309711286","0.5345224838248488"
"Drosophila melanogaster","150","0.6000000238418579","0.8999999761581421","5","MFCC","3","0.7207499701564472","0.8421052631578947","0.7207499701564472"
"Drosophila melanogaster","150","0.6000000238418579","0.8999999761581421","5","BP","3","0.8451542547285166","0.7879924953095685","0.8451542547285166"
"Drosophila melanogaster","150","0.6000000238418579","0.8999999761581421","5","BPCC","3","0.8451542547285166","0.797609561752988","0.8451542547285166"
"Drosophila melanogaster","150","0.6000000238418579","0.8999999761581421","5","BPMF","3","0.9258200997725514","0.7975120939875605","0.9258200997725514"
